customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
6356-4860,Male,0,No,Yes,49,Yes,Yes,Fiber optic,No internet service,No internet service,No,No internet service,Yes,Yes,One year,Yes,Credit card (automatic),81.68,4040.45,No
6357-7501,Female,1,No,Yes,35,No,Yes,Fiber optic,No,No,No,No,Yes,No internet service,Two year,No,Mailed check,26.89,949.43,No
6358-5737,Male,1,Yes,No,9,No,Yes,No,Yes,Yes,Yes,No internet service,No internet service,No,One year,No,Mailed check,116.67,1107.04,Yes
6359-4866,Male,1,Yes,Yes,18,Yes,Yes,DSL,Yes,Yes,Yes,No,No internet service,Yes,One year,Yes,Credit card (automatic),78.13,1465.30,No
6360-3983,Female,1,Yes,Yes,9,No,No phone service,Fiber optic,Yes,No internet service,No internet service,No internet service,Yes,Yes,Two year,Yes,Electronic check,19.93,223.69,No
6361-4016,Female,1,No,Yes,34,No,No,DSL,Yes,No internet service,No internet service,Yes,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),29.66,999.57,No
6362-7054,Male,0,No,No,65,Yes,No,No,No,Yes,No internet service,No internet service,No internet service,No,One year,No,Bank transfer (automatic),59.59,3886.51,No
6363-8634,Male,0,No,No,59,No,No phone service,DSL,No internet service,No internet service,No,No,No,No internet service,Two year,No,Bank transfer (automatic),45.71,2686.21,No
6364-5410,Male,0,No,No,38,Yes,No,DSL,No,No internet service,No internet service,No,No,No,Month-to-month,No,Electronic check,23.89,896.17,No
6365-6403,Male,0,Yes,Yes,15,No,Yes,DSL,No internet service,No,No internet service,No,No,No internet service,Two year,No,Electronic check,105.02,1578.21,No
6366-6835,Male,1,Yes,No,31,Yes,No phone service,No,No,Yes,No internet service,No,No internet service,Yes,One year,No,Bank transfer (automatic),20.60,662.47,No
6367-9158,Male,1,Yes,No,31,No,Yes,Fiber optic,Yes,No internet service,No internet service,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),40.04,1224.83,Yes
6368-5953,Female,0,No,Yes,4,No,No,No,Yes,No,No,Yes,No internet service,Yes,One year,Yes,Mailed check,46.13,199.76,No
6369-6032,Male,1,No,No,44,No,No,DSL,No internet service,Yes,Yes,No,No,No,Two year,No,Credit card (automatic),82.60,3689.11,No
6370-8791,Male,0,No,Yes,2,No,No,DSL,No,No,No internet service,No,No internet service,No,One year,Yes,Electronic check,19.79,50.06,No
6371-7752,Male,1,No,Yes,27,No,Yes,Fiber optic,No,No,Yes,No,No internet service,Yes,One year,Yes,Electronic check,98.83,2699.26,Yes
6372-3369,Male,0,No,Yes,9,No,No phone service,No,No,Yes,No,Yes,No internet service,No,Two year,No,Electronic check,111.67,1046.04,Yes
6373-6632,Male,0,Yes,Yes,0,No,No phone service,DSL,No,Yes,No internet service,No,No internet service,No internet service,Two year,Yes,Credit card (automatic),85.90,127.94,No
6374-9299,Female,0,Yes,Yes,67,No,No phone service,No,Yes,No internet service,No,No,Yes,No internet service,One year,Yes,Mailed check,87.97,5895.44,No
6375-4893,Male,1,Yes,Yes,32,Yes,No,DSL,No internet service,Yes,No internet service,No,No internet service,Yes,Two year,No,Electronic check,70.51,2289.75,No
6376-7210,Male,1,No,Yes,61,No,No phone service,Fiber optic,No internet service,No,No,No internet service,No,Yes,Two year,Yes,Electronic check,69.00,4195.63,No
6377-2807,Male,1,Yes,No,19,Yes,Yes,Fiber optic,Yes,Yes,No internet service,No internet service,No,No internet service,Month-to-month,Yes,Electronic check,68.10,1291.51,No
6378-4389,Female,1,No,No,7,Yes,No,No,Yes,No internet service,Yes,No,No internet service,Yes,One year,No,Credit card (automatic),104.48,750.16,No
6379-9334,Female,0,No,Yes,9,No,Yes,No,No internet service,No,No,Yes,No,Yes,Two year,No,Electronic check,48.34,470.56,Yes
6380-2974,Female,1,Yes,No,57,Yes,No phone service,No,No internet service,Yes,Yes,No internet service,No internet service,Yes,Month-to-month,Yes,Mailed check,57.30,3264.51,No
6381-1045,Male,1,Yes,Yes,10,Yes,Yes,Fiber optic,No,No internet service,Yes,No,Yes,No,Two year,No,Bank transfer (automatic),109.44,1077.73,No
6382-7733,Male,1,No,No,34,No,No phone service,No,No,No internet service,Yes,No,No internet service,No internet service,Month-to-month,No,Electronic check,68.11,2295.88,No
6383-2310,Male,0,No,No,1,No,Yes,DSL,No,No,Yes,Yes,No,No,One year,No,Credit card (automatic),82.83,78.04,No
6384-1090,Female,0,No,No,35,No,No,No,No,No internet service,Yes,No,No,No,Two year,No,Bank transfer (automatic),118.78,4169.03,No
6385-5486,Male,0,No,No,26,No,Yes,DSL,Yes,No,No,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),52.32,1357.03,No
6386-3408,Male,1,Yes,Yes,16,Yes,No,Fiber optic,Yes,No,No internet service,Yes,No internet service,Yes,Month-to-month,No,Mailed check,90.31,1439.72,No
6387-2315,Male,1,No,No,43,Yes,No phone service,DSL,No internet service,No,No internet service,No internet service,No internet service,No,Month-to-month,Yes,Credit card (automatic),81.64,3565.95,Yes
6388-2652,Female,0,No,Yes,58,Yes,No,No,No,No internet service,No,No,No,Yes,Two year,No,Credit card (automatic),33.83,1979.49,No
6389-7174,Female,0,No,No,71,No,Yes,Fiber optic,No,Yes,Yes,Yes,No,No internet service,Two year,Yes,Mailed check,70.25,5041.54,Yes
6390-3151,Female,1,Yes,No,28,Yes,No phone service,Fiber optic,Yes,No,Yes,No,No internet service,Yes,Two year,No,Credit card (automatic),69.76,2008.80,Yes
6391-8530,Female,0,Yes,Yes,0,Yes,Yes,No,Yes,No,No,No internet service,Yes,Yes,Two year,Yes,Mailed check,62.39,52.57,No
6392-6767,Male,0,Yes,Yes,24,No,No phone service,DSL,No internet service,No internet service,Yes,Yes,No,No internet service,One year,Yes,Electronic check,76.74,1834.65,No
6393-7157,Female,1,No,No,38,No,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,104.20,3945.64,No
6394-1405,Male,1,Yes,No,40,No,No,No,Yes,No internet service,Yes,Yes,No internet service,No,Two year,Yes,Electronic check,70.87,2857.01,No
6395-2112,Female,0,Yes,No,50,No,No phone service,DSL,No internet service,No,No,No,Yes,No,Two year,Yes,Mailed check,89.59,4472.93,No
6396-1382,Female,1,No,Yes,27,Yes,Yes,Fiber optic,No,No,No internet service,No,Yes,Yes,Two year,Yes,Electronic check,77.35,2086.04,No
6397-3728,Male,1,Yes,No,72,Yes,No,DSL,No,No internet service,No internet service,Yes,Yes,No,One year,No,Mailed check,21.28,1516.76,No
6398-1991,Female,1,No,No,36,Yes,No phone service,Fiber optic,No internet service,No,Yes,Yes,Yes,No internet service,Two year,No,Mailed check,71.88,2645.61,Yes
6399-9040,Female,1,Yes,Yes,18,No,No phone service,No,No internet service,No internet service,No,No internet service,Yes,No,One year,Yes,Electronic check,106.80,1982.25,Yes
6400-8365,Male,0,No,Yes,13,Yes,No,DSL,Yes,No internet service,No,No,No internet service,Yes,One year,Yes,Credit card (automatic),52.23,721.72,Yes
6401-8093,Male,1,No,No,19,Yes,No phone service,DSL,No,Yes,Yes,Yes,Yes,No,One year,Yes,Electronic check,106.72,2009.18,Yes
6402-5191,Male,1,Yes,Yes,2,Yes,No,Fiber optic,Yes,No internet service,Yes,Yes,No internet service,No internet service,Two year,No,Mailed check,51.71,154.68,No
6403-5523,Female,0,Yes,No,39,No,No,Fiber optic,No,No internet service,Yes,No,Yes,No internet service,One year,No,Bank transfer (automatic),19.16,787.15,No
6404-5960,Male,0,No,No,39,No,No phone service,Fiber optic,No internet service,No internet service,Yes,No internet service,No internet service,Yes,One year,Yes,Credit card (automatic),112.00,4380.70,Yes
6405-2846,Male,1,No,Yes,18,Yes,No phone service,No,No internet service,No internet service,Yes,Yes,No internet service,Yes,Month-to-month,Yes,Mailed check,50.00,887.73,No
6406-4827,Female,0,Yes,Yes,35,Yes,No,DSL,Yes,No,No,No,No internet service,No internet service,Month-to-month,No,Mailed check,76.28,2718.63,No
6407-1751,Male,1,Yes,No,46,Yes,No phone service,No,No internet service,No internet service,Yes,Yes,No,No internet service,One year,Yes,Bank transfer (automatic),26.86,1223.51,No
6408-1423,Male,0,Yes,Yes,26,No,No phone service,Fiber optic,No,No internet service,No,Yes,No,No,One year,No,Mailed check,32.87,865.62,No
6409-7039,Female,0,No,No,29,Yes,No,Fiber optic,No internet service,No internet service,No internet service,Yes,No internet service,No internet service,One year,No,Electronic check,64.32,1853.53,Yes
6410-5396,Male,0,Yes,Yes,3,Yes,Yes,No,No,No internet service,Yes,Yes,No,No,One year,Yes,Mailed check,64.73,239.29,No
6411-6177,Female,1,Yes,Yes,8,Yes,Yes,DSL,Yes,No internet service,No,Yes,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),116.07,915.60,No
6412-6447,Male,1,Yes,No,11,No,No phone service,Fiber optic,Yes,Yes,Yes,No,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),82.62,942.37,No
6413-6057,Male,1,No,No,71,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,75.45,5416.30,No
6414-1623,Female,0,Yes,Yes,46,No,No phone service,No,Yes,No internet service,Yes,Yes,Yes,No,Two year,Yes,Mailed check,47.23,2193.05,No
6415-9863,Male,0,Yes,Yes,3,No,Yes,DSL,No internet service,No internet service,No,Yes,Yes,Yes,One year,No,Bank transfer (automatic),30.09,94.42,No
6416-4686,Male,1,Yes,No,15,Yes,No,No,No,No internet service,No,Yes,No internet service,Yes,Month-to-month,No,Bank transfer (automatic),83.27,1285.06,No
6417-6142,Male,1,No,Yes,6,No,No,No,No internet service,No,No,No internet service,No internet service,No,Month-to-month,Yes,Mailed check,31.84,249.64,No
6418-4693,Female,0,Yes,No,5,No,No,Fiber optic,No internet service,No internet service,No internet service,Yes,No internet service,No,Month-to-month,No,Electronic check,56.30,305.02,No
6419-6201,Female,1,Yes,Yes,55,No,No phone service,Fiber optic,Yes,No,Yes,No,No,Yes,One year,Yes,Bank transfer (automatic),106.24,5852.92,Yes
6420-7672,Female,1,Yes,Yes,48,No,Yes,No,Yes,No,No,Yes,No,No,Two year,Yes,Electronic check,86.37,4138.04,Yes
6421-4218,Female,0,No,Yes,20,Yes,No,DSL,No internet service,Yes,No internet service,No internet service,No internet service,Yes,Two year,Yes,Credit card (automatic),26.44,554.89,No
6422-1837,Female,0,No,Yes,63,No,No phone service,DSL,No,No internet service,Yes,No internet service,No internet service,Yes,One year,Yes,Electronic check,55.24,3527.38,No
6423-9996,Female,1,No,No,54,Yes,Yes,No,No,No,No internet service,No,No internet service,No internet service,Two year,No,Bank transfer (automatic),76.21,4138.43,No
6424-3854,Male,0,Yes,Yes,0,Yes,No phone service,Fiber optic,No,No internet service,No,Yes,No internet service,Yes,Month-to-month,No,Bank transfer (automatic),94.99,86.65,No
6425-3458,Female,0,No,No,57,No,Yes,DSL,Yes,No internet service,No internet service,Yes,No internet service,No,Two year,No,Bank transfer (automatic),56.48,3269.43,No
6426-1800,Female,1,No,Yes,22,No,No,DSL,No internet service,Yes,Yes,Yes,No internet service,No,Month-to-month,No,Electronic check,50.86,1162.48,No
6427-4339,Female,0,No,Yes,61,No,No,No,Yes,No internet service,Yes,No internet service,No internet service,No,Two year,No,Bank transfer (automatic),91.86,5636.81,No
6428-8653,Female,0,No,Yes,1,Yes,No phone service,Fiber optic,No internet service,Yes,No,No,No,Yes,Two year,No,Mailed check,55.34,51.33,No
6429-8914,Female,0,No,Yes,10,Yes,No,DSL,No,No internet service,Yes,No internet service,No,No,Month-to-month,No,Bank transfer (automatic),102.41,1079.88,No
6430-2452,Female,1,Yes,No,30,No,No phone service,No,No,Yes,No internet service,No internet service,Yes,No,One year,Yes,Mailed check,114.32,3441.25,No
6431-8982,Female,0,No,No,24,No,No,No,No,No,No,Yes,No,No,Two year,Yes,Bank transfer (automatic),79.24,1898.79,No
6432-2962,Female,1,No,No,6,Yes,No phone service,No,No internet service,No internet service,Yes,No internet service,No,No,Two year,No,Credit card (automatic),51.60,354.86,No
6433-2924,Male,1,No,Yes,51,Yes,Yes,No,No internet service,No,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,73.70,3787.09,No
6434-7751,Male,0,No,No,14,Yes,No,No,No,No,Yes,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),64.91,943.52,No
6435-5498,Female,1,Yes,Yes,33,Yes,Yes,Fiber optic,No internet service,No,No internet service,No,Yes,No internet service,Two year,Yes,Electronic check,31.33,1054.38,No
6436-3004,Male,0,Yes,No,60,No,Yes,Fiber optic,Yes,No internet service,Yes,No internet service,Yes,No,Two year,Yes,Mailed check,92.39,5596.59,No
6437-3777,Male,0,No,No,14,No,No,DSL,No internet service,No internet service,No,No internet service,No,No,Two year,Yes,Credit card (automatic),104.72,1506.61,No
6438-4942,Male,1,Yes,Yes,67,Yes,Yes,No,Yes,Yes,No,Yes,No internet service,No,Two year,No,Credit card (automatic),100.50,6748.50,No
6439-6702,Female,1,Yes,No,37,No,No phone service,DSL,No,No internet service,No internet service,Yes,No,Yes,One year,No,Bank transfer (automatic),110.84,4087.16,No
6440-1111,Female,0,No,No,52,No,No phone service,DSL,No internet service,No internet service,No,Yes,No,Yes,Two year,No,Electronic check,85.70,4438.55,No
6441-5064,Female,1,No,No,14,No,Yes,No,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,74.94,1105.31,No
6442-9303,Male,0,No,No,0,Yes,No,Fiber optic,No,No,No internet service,Yes,No,No,One year,Yes,Electronic check,32.78,66.77,No
6443-8051,Female,0,Yes,No,22,No,Yes,DSL,Yes,No internet service,No internet service,Yes,No,Yes,One year,Yes,Electronic check,74.40,1636.83,No
6444-1801,Female,1,Yes,No,60,No,No phone service,No,No internet service,Yes,Yes,Yes,No internet service,No internet service,Month-to-month,No,Mailed check,101.43,6102.77,Yes
6445-1612,Female,0,No,No,37,No,Yes,Fiber optic,Yes,No,Yes,No internet service,No internet service,No,Two year,Yes,Bank transfer (automatic),96.06,3596.58,No
6446-4703,Female,0,Yes,No,39,No,Yes,No,No,No,No internet service,No,No,Yes,One year,No,Bank transfer (automatic),85.36,3332.68,No
6447-8399,Female,0,Yes,No,48,Yes,No phone service,No,Yes,No internet service,Yes,No internet service,No internet service,Yes,Two year,No,Electronic check,29.29,1441.96,No
6448-2113,Female,0,No,Yes,67,Yes,No phone service,No,No,No internet service,No internet service,Yes,No,No internet service,Two year,Yes,Electronic check,29.16,1942.70,No
6449-8890,Male,1,No,No,21,Yes,Yes,DSL,Yes,No internet service,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,95.15,2041.50,Yes
6450-2593,Male,1,Yes,No,45,Yes,Yes,DSL,No internet service,No,No internet service,Yes,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),64.52,2935.69,No
6451-3460,Female,0,No,No,20,Yes,No phone service,No,Yes,No,No internet service,No,Yes,Yes,Two year,No,Bank transfer (automatic),85.41,1702.25,No
6452-1653,Male,0,Yes,No,19,Yes,No phone service,Fiber optic,Yes,No,No,No internet service,No internet service,Yes,One year,Yes,Bank transfer (automatic),103.88,2027.10,No
6453-2310,Female,0,Yes,No,62,Yes,Yes,No,No internet service,Yes,Yes,Yes,Yes,No internet service,Month-to-month,Yes,Mailed check,59.46,3720.32,No
6454-7948,Male,1,No,No,39,No,No,No,No internet service,Yes,Yes,No internet service,No internet service,Yes,Two year,No,Credit card (automatic),64.05,2539.94,No
6455-3373,Female,1,Yes,Yes,18,No,No phone service,No,No,Yes,Yes,No internet service,No,Yes,One year,No,Bank transfer (automatic),70.97,1282.36,No
6456-9434,Female,0,No,No,29,Yes,No phone service,No,No internet service,No,No,No,No internet service,No,Two year,Yes,Credit card (automatic),97.65,2816.08,No
6457-8732,Male,1,No,No,28,Yes,No,DSL,Yes,No internet service,No internet service,Yes,No internet service,No,Month-to-month,Yes,Mailed check,54.60,1539.63,No
6458-1633,Male,0,No,No,41,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,Yes,No internet service,Two year,Yes,Electronic check,66.23,2731.30,Yes
6459-5376,Male,1,Yes,No,30,Yes,No,No,No internet service,No internet service,No internet service,No,No,No,Month-to-month,No,Mailed check,53.65,1639.04,No
6460-9417,Female,0,Yes,No,25,No,Yes,Fiber optic,No internet service,Yes,Yes,No internet service,No,No,Month-to-month,Yes,Electronic check,19.79,483.34,No
6461-4991,Female,1,No,No,4,No,No,Fiber optic,No internet service,No,No internet service,No internet service,No,No internet service,Month-to-month,Yes,Credit card (automatic),86.74,394.27,Yes
6462-9437,Male,0,No,No,72,Yes,No,No,No internet service,Yes,Yes,No,No internet service,Yes,One year,No,Electronic check,25.89,1863.30,No
6463-3279,Male,0,Yes,Yes,51,No,No,DSL,No internet service,No,No,No,No,Yes,One year,No,Credit card (automatic),87.38,4468.65,Yes
6464-8572,Female,0,Yes,Yes,33,No,Yes,Fiber optic,No,Yes,No,No internet service,No internet service,No,Month-to-month,No,Credit card (automatic),23.87,773.22,No
6465-9756,Female,1,No,No,66,No,Yes,DSL,Yes,No internet service,No,No internet service,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),19.82,1314.14,No
6466-3833,Male,0,Yes,No,53,No,No,DSL,No internet service,No,Yes,Yes,No internet service,No internet service,Two year,No,Mailed check,99.84,5344.99,No
6467-3101,Female,0,No,Yes,27,Yes,Yes,DSL,No,No,Yes,No,Yes,No internet service,One year,Yes,Bank transfer (automatic),81.09,2207.15,No
6468-5270,Male,0,No,No,52,No,No,No,No internet service,No internet service,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),98.55,5156.37,No
6469-3961,Female,0,No,Yes,12,Yes,Yes,DSL,No internet service,No internet service,Yes,No internet service,No internet service,No,Month-to-month,Yes,Credit card (automatic),19.35,212.58,No
6470-9142,Female,1,Yes,No,71,No,No phone service,No,No,No internet service,No internet service,No,No,No internet service,Two year,Yes,Mailed check,74.42,5276.28,Yes
6471-7597,Female,1,Yes,No,43,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),86.44,3754.84,No
6472-3834,Male,1,Yes,Yes,14,No,No phone service,No,No internet service,No internet service,No,No,No,Yes,One year,Yes,Bank transfer (automatic),105.42,1469.04,No
6473-5517,Female,0,Yes,Yes,27,No,No phone service,No,No,No,Yes,Yes,No,No,Two year,No,Mailed check,31.88,898.31,No
6474-6416,Male,0,No,No,21,No,No,No,Yes,No internet service,No,No,No,No internet service,Two year,Yes,Mailed check,43.95,968.54,No
6475-3841,Male,0,Yes,No,63,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Mailed check,28.68,1850.45,No
6476-1728,Female,0,Yes,No,65,No,Yes,Fiber optic,Yes,No internet service,No,No internet service,Yes,No,Month-to-month,No,Credit card (automatic),76.79,4979.64,No
6477-5193,Male,0,No,Yes,43,Yes,No phone service,DSL,No,No,No,No,No internet service,Yes,Month-to-month,Yes,Mailed check,55.77,2432.03,No
