Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Segment,Country,City,State,Postal Code,Region,Category,Sub-Category,Product ID,Sales,Quantity,Discount,Profit
CA-2023-06120,2023-01-08,2023-01-15,Same Day,CUST-2567,Corporate,Canada,City-559,Alberta,16885,Canada,Technology,Phones,PROD-85101,1021.51,10,0.30,327.62
CA-2023-06121,2023-12-06,2023-12-07,Standard Class,CUST-6704,Corporate,Canada,City-309,Ontario,14606,Canada,Furniture,Chairs,PROD-58657,614.38,9,0.30,-48.47
CA-2023-06122,2023-11-01,2023-11-07,Standard Class,CUST-1157,Home Office,Canada,City-576,Quebec,25190,Canada,Technology,Phones,PROD-90493,3497.06,10,0.30,715.70
CA-2023-06123,2023-11-10,2023-11-12,First Class,CUST-8873,Consumer,United Kingdom,City-78,Wales,49192,EMEA,Furniture,Chairs,PROD-55717,265.37,7,0.00,-14.55
CA-2023-06124,2023-12-10,2023-12-11,First Class,CUST-3152,Corporate,United States,City-514,Colorado,73491,West,Office Supplies,Appliances,PROD-25862,804.89,5,0.30,54.44
CA-2023-06125,2023-11-18,2023-11-25,Second Class,CUST-1062,Consumer,United States,City-1128,California,63308,West,Office Supplies,Paper,PROD-58146,153.86,8,0.20,5.54
CA-2023-06126,2023-02-13,2023-02-17,Second Class,CUST-2587,Corporate,Canada,City-621,Alberta,68348,Canada,Furniture,Bookcases,PROD-30266,347.76,6,0.00,114.08
CA-2023-06127,2023-08-06,2023-08-07,Standard Class,CUST-1741,Corporate,Canada,City-68,Quebec,36520,Canada,Furniture,Chairs,PROD-31559,61.76,8,0.00,7.47
CA-2023-06128,2023-12-19,2023-12-23,Same Day,CUST-7128,Corporate,Canada,City-19,Quebec,27187,Canada,Furniture,Tables,PROD-54689,3963.25,9,0.10,657.42
CA-2023-06129,2023-07-25,2023-07-27,Same Day,CUST-4774,Corporate,United States,City-68,California,17454,West,Technology,Phones,PROD-81164,2869.95,8,0.20,-36.27
CA-2023-06130,2023-01-04,2023-01-09,Second Class,CUST-8344,Corporate,United Kingdom,City-272,Wales,56410,EMEA,Furniture,Tables,PROD-62570,42.34,1,0.10,-3.34
CA-2023-06131,2023-11-30,2023-12-05,Same Day,CUST-4067,Consumer,United Kingdom,City-25,England,42650,EMEA,Furniture,Bookcases,PROD-43227,90.22,1,0.10,-5.31
CA-2023-06132,2023-06-07,2023-06-14,Same Day,CUST-5165,Corporate,United Kingdom,City-459,England,68928,EMEA,Technology,Copiers,PROD-73262,780.48,9,0.00,257.85
CA-2023-06133,2023-08-10,2023-08-12,Same Day,CUST-6519,Home Office,United States,City-286,New York,46911,West,Office Supplies,Storage,PROD-96641,3551.94,9,0.00,1011.54
CA-2023-06134,2023-03-13,2023-03-18,Second Class,CUST-4115,Corporate,United Kingdom,City-775,England,73397,EMEA,Furniture,Chairs,PROD-37658,1097.10,9,0.00,362.22
CA-2023-06135,2023-03-12,2023-03-18,Same Day,CUST-9986,Home Office,Canada,City-1058,Ontario,64794,Canada,Technology,Machines,PROD-86723,65.92,1,0.10,0.96
CA-2023-06136,2023-05-05,2023-05-12,Same Day,CUST-2017,Consumer,Canada,City-1104,Ontario,34421,Canada,Furniture,Chairs,PROD-66988,3075.00,10,0.00,-117.09
CA-2023-06137,2023-04-12,2023-04-15,Same Day,CUST-8041,Corporate,Canada,City-712,Quebec,35222,Canada,Furniture,Bookcases,PROD-74371,1664.84,5,0.20,65.17
CA-2023-06138,2023-06-05,2023-06-07,Same Day,CUST-1072,Consumer,United States,City-933,Colorado,23588,West,Technology,Copiers,PROD-51417,587.41,2,0.10,-14.18
CA-2023-06139,2023-03-16,2023-03-22,Standard Class,CUST-5746,Consumer,United States,City-937,Colorado,69017,West,Furniture,Chairs,PROD-94239,763.44,4,0.00,250.63
CA-2023-06140,2023-07-16,2023-07-20,First Class,CUST-4688,Consumer,United Kingdom,City-617,Scotland,79789,EMEA,Furniture,Tables,PROD-11876,833.28,4,0.30,96.71
CA-2023-06141,2023-07-14,2023-07-15,Second Class,CUST-2251,Consumer,United States,City-526,Washington,18464,West,Office Supplies,Storage,PROD-46421,173.20,8,0.00,48.98
CA-2023-06142,2023-11-25,2023-12-01,First Class,CUST-1473,Consumer,United States,City-648,New York,57705,West,Furniture,Bookcases,PROD-20755,158.90,5,0.00,19.72
CA-2023-06143,2023-05-08,2023-05-10,First Class,CUST-7738,Home Office,Canada,City-509,Alberta,63855,Canada,Office Supplies,Appliances,PROD-84494,1403.34,6,0.00,227.72
CA-2023-06144,2023-10-09,2023-10-11,Same Day,CUST-4532,Corporate,Canada,City-598,Ontario,86909,Canada,Office Supplies,Binders,PROD-33963,994.50,2,0.00,114.66
CA-2023-06145,2023-02-25,2023-02-26,Standard Class,CUST-8124,Corporate,United Kingdom,City-568,England,74432,EMEA,Technology,Copiers,PROD-94413,212.56,1,0.00,17.75
CA-2023-06146,2023-02-28,2023-03-07,Same Day,CUST-4882,Home Office,United States,City-198,Washington,33703,West,Furniture,Tables,PROD-52293,953.46,5,0.10,268.54
CA-2023-06147,2023-04-08,2023-04-11,Standard Class,CUST-1620,Consumer,United States,City-163,New York,27520,West,Office Supplies,Binders,PROD-86186,594.89,7,0.20,143.70
CA-2023-06148,2023-11-28,2023-11-30,Second Class,CUST-5959,Consumer,United States,City-712,New York,78218,West,Furniture,Tables,PROD-79581,290.40,1,0.00,21.41
CA-2023-06149,2023-06-12,2023-06-17,Same Day,CUST-1691,Consumer,United States,City-1194,New York,57040,West,Technology,Machines,PROD-81974,2167.89,9,0.30,-137.98
CA-2023-06150,2023-03-29,2023-04-05,Second Class,CUST-8039,Home Office,Canada,City-260,Alberta,18259,Canada,Furniture,Chairs,PROD-36242,2229.13,9,0.30,238.08
CA-2023-06151,2023-08-30,2023-09-05,Same Day,CUST-6359,Home Office,Canada,City-693,Quebec,64181,Canada,Office Supplies,Storage,PROD-82623,2321.94,6,0.00,-199.22
CA-2023-06152,2023-06-12,2023-06-13,Same Day,CUST-2831,Corporate,United States,City-922,Washington,95490,West,Technology,Copiers,PROD-64743,2154.55,6,0.10,220.77
CA-2023-06153,2023-11-12,2023-11-18,First Class,CUST-7243,Corporate,United States,City-1116,Colorado,49889,West,Furniture,Bookcases,PROD-78993,361.80,10,0.00,11.06
CA-2023-06154,2023-07-01,2023-07-08,First Class,CUST-6542,Home Office,United Kingdom,City-710,England,33768,EMEA,Office Supplies,Appliances,PROD-11549,2277.92,10,0.20,744.92
CA-2023-06155,2023-09-16,2023-09-21,Second Class,CUST-5196,Corporate,United States,City-1063,California,37126,West,Furniture,Bookcases,PROD-30480,301.45,1,0.00,96.37
CA-2023-06156,2023-04-12,2023-04-18,Second Class,CUST-6756,Home Office,United States,City-1145,California,49555,West,Furniture,Chairs,PROD-34601,903.87,8,0.20,97.99
CA-2023-06157,2023-01-29,2023-02-05,First Class,CUST-7103,Home Office,United Kingdom,City-15,Wales,26151,EMEA,Technology,Machines,PROD-74613,3166.00,10,0.00,-107.10
CA-2023-06158,2023-11-18,2023-11-20,Same Day,CUST-5089,Corporate,United States,City-1191,Colorado,69955,West,Technology,Phones,PROD-27612,1414.85,7,0.10,379.64
CA-2023-06159,2023-10-31,2023-11-05,Standard Class,CUST-9392,Corporate,United Kingdom,City-772,England,50767,EMEA,Technology,Machines,PROD-90798,2609.12,8,0.00,786.60
CA-2023-06160,2023-11-07,2023-11-14,Same Day,CUST-8120,Home Office,United Kingdom,City-322,Wales,39332,EMEA,Technology,Copiers,PROD-63642,4474.80,10,0.00,1563.28
CA-2023-06161,2023-09-22,2023-09-27,Standard Class,CUST-8363,Consumer,United Kingdom,City-302,Scotland,44805,EMEA,Office Supplies,Appliances,PROD-37084,974.79,5,0.10,261.17
CA-2023-06162,2023-01-04,2023-01-05,Same Day,CUST-9166,Consumer,United States,City-109,Colorado,96408,West,Technology,Copiers,PROD-34553,2226.42,6,0.10,248.23
CA-2023-06163,2023-09-09,2023-09-13,First Class,CUST-4788,Consumer,Canada,City-847,Ontario,76126,Canada,Furniture,Tables,PROD-65043,295.85,5,0.00,19.39
CA-2023-06164,2023-11-05,2023-11-06,First Class,CUST-7120,Corporate,United States,City-1131,Washington,66772,West,Technology,Machines,PROD-87815,1930.46,8,0.10,-20.13
CA-2023-06165,2023-05-19,2023-05-21,First Class,CUST-1787,Consumer,United Kingdom,City-842,Scotland,41710,EMEA,Technology,Copiers,PROD-65818,1136.38,8,0.10,-33.80
CA-2023-06166,2023-04-26,2023-04-29,First Class,CUST-1848,Corporate,United Kingdom,City-316,Scotland,74246,EMEA,Technology,Machines,PROD-20460,641.66,3,0.20,-50.81
CA-2023-06167,2023-07-19,2023-07-23,Second Class,CUST-1304,Home Office,United Kingdom,City-821,Wales,86262,EMEA,Office Supplies,Storage,PROD-93077,872.26,6,0.30,-8.95
CA-2023-06168,2023-03-12,2023-03-15,Same Day,CUST-1315,Corporate,Canada,City-748,Quebec,85149,Canada,Office Supplies,Storage,PROD-32302,2965.83,7,0.00,735.71
CA-2023-06169,2023-08-27,2023-08-29,Standard Class,CUST-3279,Consumer,United Kingdom,City-195,England,41342,EMEA,Office Supplies,Paper,PROD-58968,958.50,6,0.00,106.55
CA-2023-06170,2023-01-25,2023-01-27,Second Class,CUST-8196,Consumer,United States,City-541,Washington,92464,West,Technology,Phones,PROD-70014,924.02,7,0.10,167.36
CA-2023-06171,2023-08-21,2023-08-27,Standard Class,CUST-3858,Home Office,Canada,City-584,Alberta,43675,Canada,Office Supplies,Paper,PROD-73247,436.71,1,0.00,-1.61
CA-2023-06172,2023-12-09,2023-12-11,Second Class,CUST-8585,Home Office,United States,City-1186,New York,96670,West,Furniture,Tables,PROD-20866,2276.76,7,0.10,503.11
CA-2023-06173,2023-05-22,2023-05-26,Second Class,CUST-8596,Home Office,United States,City-808,New York,85510,West,Technology,Accessories,PROD-81247,673.20,3,0.20,-24.80
CA-2023-06174,2023-07-01,2023-07-07,Same Day,CUST-1412,Home Office,United States,City-1074,New York,86207,West,Furniture,Bookcases,PROD-50740,51.00,10,0.00,-4.40
CA-2023-06175,2023-08-15,2023-08-22,Same Day,CUST-1630,Home Office,United Kingdom,City-351,England,86854,EMEA,Technology,Phones,PROD-23421,408.08,8,0.00,4.44
CA-2023-06176,2023-01-12,2023-01-18,First Class,CUST-2967,Corporate,Canada,City-250,Alberta,22796,Canada,Office Supplies,Appliances,PROD-28788,1013.50,3,0.20,15.57
CA-2023-06177,2023-07-09,2023-07-15,Standard Class,CUST-8608,Home Office,United Kingdom,City-130,Wales,10347,EMEA,Technology,Accessories,PROD-81512,1331.57,5,0.30,192.20
CA-2023-06178,2023-06-27,2023-07-04,Same Day,CUST-8628,Home Office,Canada,City-557,Alberta,24323,Canada,Office Supplies,Storage,PROD-63376,128.47,9,0.10,18.86
CA-2023-06179,2023-07-25,2023-07-29,First Class,CUST-9381,Consumer,United States,City-1181,Colorado,85250,West,Furniture,Chairs,PROD-84648,3017.63,7,0.00,638.95
CA-2023-06180,2023-01-29,2023-02-05,Standard Class,CUST-3035,Consumer,United States,City-977,New York,21085,West,Technology,Accessories,PROD-81121,2156.16,8,0.00,-109.31
CA-2023-06181,2023-05-19,2023-05-23,Standard Class,CUST-8971,Home Office,Canada,City-605,Alberta,69343,Canada,Furniture,Bookcases,PROD-80590,1926.07,9,0.20,25.19
CA-2023-06182,2023-05-19,2023-05-23,Same Day,CUST-4669,Consumer,United Kingdom,City-1141,England,31127,EMEA,Technology,Machines,PROD-21148,1610.19,9,0.00,-112.80
CA-2023-06183,2023-02-10,2023-02-13,First Class,CUST-7653,Consumer,United States,City-961,New York,37979,West,Furniture,Tables,PROD-93862,4626.90,10,0.00,1280.54
CA-2023-06184,2023-12-22,2023-12-23,First Class,CUST-6546,Consumer,United States,City-216,Washington,52724,West,Technology,Machines,PROD-77859,284.76,6,0.00,73.98
CA-2023-06185,2023-09-14,2023-09-19,Same Day,CUST-6346,Home Office,Canada,City-397,Ontario,10579,Canada,Technology,Phones,PROD-89587,4919.10,10,0.00,1245.67
CA-2023-06186,2023-05-15,2023-05-20,Standard Class,CUST-5861,Corporate,Canada,City-916,Alberta,28790,Canada,Technology,Accessories,PROD-18568,295.97,1,0.30,24.93
CA-2023-06187,2023-05-01,2023-05-06,Same Day,CUST-9114,Consumer,United Kingdom,City-237,Scotland,26539,EMEA,Technology,Phones,PROD-33203,1586.56,10,0.20,185.24
CA-2023-06188,2023-06-08,2023-06-14,Same Day,CUST-7807,Corporate,United Kingdom,City-1009,England,26392,EMEA,Technology,Accessories,PROD-41693,284.38,6,0.30,64.43
CA-2023-06189,2023-11-21,2023-11-27,Standard Class,CUST-1149,Consumer,United Kingdom,City-33,England,97031,EMEA,Technology,Machines,PROD-79762,2223.48,6,0.00,559.82
CA-2023-06190,2023-02-09,2023-02-14,Standard Class,CUST-3128,Corporate,United Kingdom,City-597,England,75208,EMEA,Office Supplies,Appliances,PROD-25632,438.87,1,0.10,44.93
CA-2023-06191,2023-12-06,2023-12-08,Same Day,CUST-8725,Home Office,Canada,City-218,Quebec,59532,Canada,Office Supplies,Paper,PROD-48011,1227.87,9,0.00,191.10
CA-2023-06192,2023-03-04,2023-03-11,First Class,CUST-9035,Consumer,United States,City-745,Washington,40509,West,Technology,Accessories,PROD-77080,2227.89,7,0.00,701.42
CA-2023-06193,2023-03-09,2023-03-12,Second Class,CUST-4524,Consumer,United States,City-102,New York,19350,West,Office Supplies,Binders,PROD-38918,384.74,1,0.20,3.39
CA-2023-06194,2023-08-18,2023-08-23,First Class,CUST-7760,Corporate,United States,City-322,California,87231,West,Office Supplies,Paper,PROD-60083,515.23,3,0.30,171.52
CA-2023-06195,2023-09-18,2023-09-20,Same Day,CUST-2452,Corporate,Canada,City-623,Ontario,29665,Canada,Furniture,Bookcases,PROD-39192,727.07,4,0.20,168.88
CA-2023-06196,2023-02-22,2023-02-24,Same Day,CUST-4672,Home Office,United States,City-863,New York,73433,West,Technology,Accessories,PROD-36311,1497.60,9,0.20,19.06
CA-2023-06197,2023-12-08,2023-12-11,Standard Class,CUST-2617,Home Office,Canada,City-878,Ontario,44346,Canada,Technology,Copiers,PROD-64367,807.42,8,0.20,50.65
CA-2023-06198,2023-09-23,2023-09-27,Standard Class,CUST-3085,Consumer,United Kingdom,City-569,England,83827,EMEA,Technology,Phones,PROD-50800,1536.01,10,0.30,-51.15
CA-2023-06199,2023-05-18,2023-05-22,First Class,CUST-7124,Corporate,Canada,City-124,Quebec,86989,Canada,Furniture,Chairs,PROD-76798,599.42,7,0.30,31.11
CA-2023-06200,2023-07-07,2023-07-13,Standard Class,CUST-5098,Consumer,Canada,City-1026,Alberta,77376,Canada,Technology,Accessories,PROD-12901,172.15,5,0.00,21.60
CA-2023-06201,2023-10-02,2023-10-06,Standard Class,CUST-6495,Consumer,Canada,City-97,Quebec,88186,Canada,Furniture,Chairs,PROD-64282,666.66,2,0.00,134.46
CA-2023-06202,2023-07-16,2023-07-18,Standard Class,CUST-7108,Home Office,Canada,City-8,Alberta,87005,Canada,Technology,Copiers,PROD-92207,2776.70,7,0.20,851.86
CA-2023-06203,2023-01-02,2023-01-03,Same Day,CUST-9664,Consumer,Canada,City-715,Alberta,71640,Canada,Technology,Machines,PROD-70992,3747.87,9,0.00,1284.40
CA-2023-06204,2023-04-19,2023-04-26,First Class,CUST-1072,Consumer,United Kingdom,City-692,Wales,75246,EMEA,Office Supplies,Paper,PROD-25166,663.30,10,0.10,17.70
CA-2023-06205,2023-12-03,2023-12-05,Standard Class,CUST-4994,Consumer,Canada,City-35,Ontario,20627,Canada,Technology,Phones,PROD-59369,30.02,2,0.20,2.63
CA-2023-06206,2023-01-03,2023-01-06,Standard Class,CUST-6818,Home Office,United Kingdom,City-3,Wales,27525,EMEA,Furniture,Chairs,PROD-27495,1104.78,3,0.00,-58.75
CA-2023-06207,2023-01-14,2023-01-21,Second Class,CUST-5086,Home Office,Canada,City-735,Quebec,33703,Canada,Furniture,Tables,PROD-42237,683.80,4,0.00,101.73
CA-2023-06208,2023-06-22,2023-06-25,Same Day,CUST-1891,Home Office,Canada,City-280,Alberta,81098,Canada,Technology,Machines,PROD-30896,1737.85,8,0.30,-16.90
CA-2023-06209,2023-09-25,2023-10-01,Second Class,CUST-9455,Consumer,United States,City-1183,Colorado,78082,West,Office Supplies,Binders,PROD-36532,10.17,1,0.30,0.78
CA-2023-06210,2023-11-26,2023-11-29,First Class,CUST-4480,Corporate,United Kingdom,City-623,England,22424,EMEA,Furniture,Bookcases,PROD-36405,735.59,3,0.30,191.51
CA-2023-06211,2023-10-24,2023-10-25,Standard Class,CUST-6703,Consumer,United Kingdom,City-95,Scotland,24657,EMEA,Office Supplies,Paper,PROD-22873,1838.76,10,0.30,-139.17
CA-2023-06212,2023-02-18,2023-02-24,First Class,CUST-7958,Corporate,United Kingdom,City-918,England,14234,EMEA,Furniture,Tables,PROD-93908,365.28,1,0.00,117.10
CA-2023-06213,2023-05-17,2023-05-22,Same Day,CUST-3251,Corporate,United Kingdom,City-545,Scotland,27601,EMEA,Technology,Copiers,PROD-49237,1394.51,7,0.20,-44.62
CA-2023-06214,2023-03-02,2023-03-08,Standard Class,CUST-7629,Home Office,United Kingdom,City-310,Wales,31705,EMEA,Technology,Accessories,PROD-22606,1649.04,6,0.00,464.17
CA-2023-06215,2023-01-01,2023-01-05,Same Day,CUST-3242,Consumer,Canada,City-266,Ontario,72636,Canada,Technology,Copiers,PROD-38332,279.89,7,0.30,-17.44
CA-2023-06216,2023-02-16,2023-02-19,Standard Class,CUST-9401,Consumer,United Kingdom,City-313,Wales,75889,EMEA,Technology,Phones,PROD-70876,1811.81,10,0.30,422.47
CA-2023-06217,2023-03-04,2023-03-10,First Class,CUST-9645,Consumer,United Kingdom,City-609,Scotland,45109,EMEA,Furniture,Bookcases,PROD-77560,1072.80,4,0.00,236.99
CA-2023-06218,2023-02-09,2023-02-10,Second Class,CUST-6932,Corporate,United States,City-715,Washington,97268,West,Office Supplies,Appliances,PROD-31666,275.71,3,0.30,64.48
CA-2023-06219,2023-04-23,2023-04-26,Standard Class,CUST-5154,Consumer,Canada,City-1155,Quebec,32926,Canada,Office Supplies,Storage,PROD-73092,150.18,3,0.00,26.68
CA-2023-06220,2023-03-17,2023-03-23,Standard Class,CUST-2729,Corporate,United States,City-145,California,74863,West,Furniture,Tables,PROD-93596,572.98,2,0.20,110.79
CA-2023-06221,2023-05-01,2023-05-05,Same Day,CUST-1753,Corporate,United States,City-890,New York,30018,West,Technology,Copiers,PROD-19956,475.44,8,0.00,91.89
CA-2023-06222,2023-01-18,2023-01-20,Same Day,CUST-4828,Consumer,United Kingdom,City-629,Scotland,39544,EMEA,Furniture,Chairs,PROD-86973,594.86,7,0.30,57.59
CA-2023-06223,2023-05-06,2023-05-08,Same Day,CUST-1457,Corporate,United Kingdom,City-590,Wales,77289,EMEA,Technology,Machines,PROD-54255,300.82,5,0.10,26.97
CA-2023-06224,2023-04-23,2023-04-30,Standard Class,CUST-4785,Consumer,Canada,City-1036,Quebec,94391,Canada,Furniture,Tables,PROD-66633,131.90,4,0.10,16.24
CA-2023-06225,2023-06-12,2023-06-18,Second Class,CUST-6601,Home Office,Canada,City-487,Quebec,37553,Canada,Office Supplies,Storage,PROD-72270,2584.96,8,0.00,701.56
CA-2023-06226,2023-11-29,2023-12-04,Same Day,CUST-6799,Corporate,Canada,City-1137,Quebec,75344,Canada,Furniture,Bookcases,PROD-13382,2127.16,7,0.20,600.81
CA-2023-06227,2023-04-18,2023-04-23,Standard Class,CUST-1742,Consumer,United Kingdom,City-797,Scotland,64945,EMEA,Office Supplies,Appliances,PROD-96905,2506.95,9,0.00,617.83
CA-2023-06228,2023-10-02,2023-10-09,First Class,CUST-7987,Corporate,United States,City-1170,New York,55602,West,Furniture,Tables,PROD-33691,2344.44,7,0.00,-4.42
CA-2023-06229,2023-06-15,2023-06-18,First Class,CUST-2917,Corporate,United States,City-316,California,54462,West,Office Supplies,Binders,PROD-46595,492.89,7,0.30,86.14
CA-2023-06230,2023-08-21,2023-08-22,Same Day,CUST-2762,Consumer,Canada,City-936,Quebec,50567,Canada,Technology,Accessories,PROD-91269,2564.78,6,0.10,755.97
CA-2023-06231,2023-05-14,2023-05-20,First Class,CUST-5455,Consumer,United States,City-377,Colorado,46442,West,Technology,Machines,PROD-85541,302.13,2,0.30,58.26
CA-2023-06232,2023-11-14,2023-11-17,Same Day,CUST-2837,Home Office,United Kingdom,City-1087,Scotland,89336,EMEA,Technology,Accessories,PROD-77263,315.98,1,0.20,-2.86
CA-2023-06233,2023-03-04,2023-03-07,Same Day,CUST-7982,Consumer,United States,City-219,California,81570,West,Technology,Copiers,PROD-42581,766.93,2,0.10,123.09
CA-2023-06234,2023-07-28,2023-08-03,Standard Class,CUST-3164,Home Office,United Kingdom,City-576,Wales,13041,EMEA,Furniture,Tables,PROD-95631,950.64,5,0.20,244.92
CA-2023-06235,2023-04-16,2023-04-23,Second Class,CUST-4310,Home Office,United States,City-1016,Washington,79766,West,Furniture,Tables,PROD-98615,3766.48,8,0.00,775.91
CA-2023-06236,2023-06-30,2023-07-07,Same Day,CUST-7100,Consumer,Canada,City-128,Alberta,77120,Canada,Office Supplies,Appliances,PROD-96711,2461.39,8,0.10,-209.67
CA-2023-06237,2023-10-02,2023-10-03,First Class,CUST-1127,Consumer,United States,City-953,Washington,21947,West,Technology,Machines,PROD-54360,1213.24,8,0.30,51.23
CA-2023-06238,2023-08-13,2023-08-16,Second Class,CUST-5119,Consumer,United States,City-985,Colorado,56605,West,Office Supplies,Paper,PROD-54551,634.80,2,0.00,99.24
CA-2023-06239,2023-08-01,2023-08-03,Same Day,CUST-1214,Consumer,United Kingdom,City-515,Scotland,53823,EMEA,Furniture,Chairs,PROD-23584,374.78,10,0.30,126.80
CA-2023-06240,2023-04-08,2023-04-14,Same Day,CUST-8729,Consumer,Canada,City-789,Alberta,43724,Canada,Office Supplies,Storage,PROD-33437,503.28,2,0.00,85.59
CA-2023-06241,2023-10-21,2023-10-24,First Class,CUST-2439,Home Office,United Kingdom,City-113,England,27521,EMEA,Office Supplies,Paper,PROD-44644,1830.40,7,0.10,-41.31
CA-2023-06242,2023-04-19,2023-04-24,Same Day,CUST-7448,Home Office,United States,City-632,Colorado,78177,West,Office Supplies,Binders,PROD-18774,2682.54,6,0.00,-7.58
CA-2023-06243,2023-05-25,2023-05-28,Second Class,CUST-5656,Corporate,Canada,City-844,Ontario,86952,Canada,Office Supplies,Paper,PROD-27569,2693.66,8,0.10,-106.66
CA-2023-06244,2023-04-14,2023-04-19,Same Day,CUST-4246,Corporate,Canada,City-1039,Ontario,29282,Canada,Technology,Accessories,PROD-73180,1505.52,6,0.10,107.32
CA-2023-06245,2023-09-28,2023-10-02,First Class,CUST-7060,Home Office,Canada,City-1025,Quebec,30186,Canada,Office Supplies,Appliances,PROD-84464,1292.40,10,0.10,398.98
