ride_id,rideable_type,started_at,ended_at,start_station_name,end_station_name,member_casual,trip_duration_sec,start_lat,start_lng,end_lat,end_lng
20240625-04994,classic_bike,2024-06-25T08:56:00,2024-06-25T09:26:43,Pershing Square N,Pershing Square N,casual,1843,40.75149,-73.977496,40.752015,-73.977701
20240623-04995,classic_bike,2024-06-23T10:14:00,2024-06-23T11:02:20,Metropolitan Ave & Meeker Ave,Bond St & Schermerhorn St,member,2900,40.714499,-73.95182,40.68794,-73.984165
20240615-04996,classic_bike,2024-06-15T10:34:00,2024-06-15T11:30:07,Metropolitan Ave & Meeker Ave,W 52 St & 5 Ave,casual,3367,40.714793,-73.952134,40.758453,-73.978688
20240614-04997,electric_bike,2024-06-14T12:55:00,2024-06-14T13:54:46,Metropolitan Ave & Meeker Ave,Lafayette St & E 8 St,casual,3586,40.714435,-73.951128,40.730194,-73.991319
20240619-04998,electric_bike,2024-06-19T22:57:00,2024-06-19T23:50:03,Metropolitan Ave & Meeker Ave,W 52 St & 5 Ave,member,3183,40.713877,-73.951926,40.758872,-73.978969
20240602-04999,electric_bike,2024-06-02T14:07:00,2024-06-02T14:58:54,Metropolitan Ave & Meeker Ave,Lafayette St & E 8 St,casual,3114,40.713795,-73.951762,40.729648,-73.990859
20240607-05000,electric_bike,2024-06-07T06:13:00,2024-06-07T06:20:29,Broadway & E 22 St,W 52 St & 5 Ave,casual,449,40.740613,-73.989853,40.75912,-73.978052
20240606-05001,electric_bike,2024-06-06T23:44:00,2024-06-07T00:16:24,Metropolitan Ave & Meeker Ave,Pershing Square N,member,1944,40.713768,-73.951919,40.751928,-73.977227
20240628-05002,classic_bike,2024-06-28T08:05:00,2024-06-28T08:58:07,W 52 St & 5 Ave,Metropolitan Ave & Meeker Ave,member,3187,40.758259,-73.979059,40.714242,-73.951272
20240603-05003,classic_bike,2024-06-03T04:45:00,2024-06-03T05:19:09,Broadway & E 22 St,Pershing Square N,member,2049,40.739647,-73.988872,40.752311,-73.978191
20240602-05004,electric_bike,2024-06-02T03:43:00,2024-06-02T04:10:43,Pershing Square N,Broadway & E 22 St,member,1663,40.752273,-73.977056,40.739722,-73.98891
20240630-05005,electric_bike,2024-06-30T14:45:00,2024-06-30T14:47:22,W 52 St & 5 Ave,Broadway & E 22 St,member,142,40.758909,-73.978159,40.740045,-73.989032
20240624-05006,classic_bike,2024-06-24T10:40:00,2024-06-24T11:27:39,Pershing Square N,Pershing Square N,casual,2859,40.751173,-73.97756,40.752086,-73.977631
20240615-05007,electric_bike,2024-06-15T00:16:00,2024-06-15T01:00:44,W 52 St & 5 Ave,Lafayette St & E 8 St,member,2684,40.759185,-73.979117,40.730645,-73.990765
20240614-05008,classic_bike,2024-06-14T15:55:00,2024-06-14T16:31:40,Metropolitan Ave & Meeker Ave,W 52 St & 5 Ave,member,2200,40.714642,-73.951114,40.75817,-73.978846
20240612-05009,classic_bike,2024-06-12T09:06:00,2024-06-12T09:25:45,Bond St & Schermerhorn St,Metropolitan Ave & Meeker Ave,member,1185,40.688361,-73.984078,40.714447,-73.951549
20240605-05010,classic_bike,2024-06-05T04:20:00,2024-06-05T04:58:43,Pershing Square N,Lafayette St & E 8 St,member,2323,40.751555,-73.97761,40.730488,-73.991438
20240614-05011,electric_bike,2024-06-14T14:34:00,2024-06-14T15:07:33,Bond St & Schermerhorn St,Lafayette St & E 8 St,member,2013,40.68822,-73.984929,40.729564,-73.99065
20240621-05012,electric_bike,2024-06-21T07:10:00,2024-06-21T08:07:28,Metropolitan Ave & Meeker Ave,Bond St & Schermerhorn St,casual,3448,40.714587,-73.951564,40.688129,-73.984742
20240620-05013,classic_bike,2024-06-20T09:05:00,2024-06-20T09:23:48,Lafayette St & E 8 St,Pershing Square N,member,1128,40.729522,-73.991205,40.752402,-73.977373
20240622-05014,electric_bike,2024-06-22T13:50:00,2024-06-22T14:28:02,Metropolitan Ave & Meeker Ave,W 52 St & 5 Ave,member,2282,40.713862,-73.951285,40.758947,-73.978071
20240605-05015,electric_bike,2024-06-05T12:28:00,2024-06-05T12:46:07,Broadway & E 22 St,Bond St & Schermerhorn St,casual,1087,40.740863,-73.989127,40.688852,-73.984604
20240602-05016,classic_bike,2024-06-02T23:33:00,2024-06-03T00:12:32,Lafayette St & E 8 St,Broadway & E 22 St,member,2372,40.729985,-73.991803,40.73979,-73.98938
20240618-05017,classic_bike,2024-06-18T07:21:00,2024-06-18T07:37:23,Broadway & E 22 St,Bond St & Schermerhorn St,member,983,40.740218,-73.990246,40.688254,-73.984617
20240611-05018,electric_bike,2024-06-11T20:52:00,2024-06-11T21:04:27,W 52 St & 5 Ave,W 52 St & 5 Ave,member,747,40.758456,-73.978677,40.758608,-73.978537
20240614-05019,classic_bike,2024-06-14T13:18:00,2024-06-14T13:45:18,Metropolitan Ave & Meeker Ave,W 52 St & 5 Ave,member,1638,40.713587,-73.952196,40.759024,-73.978869
20240604-05020,electric_bike,2024-06-04T22:48:00,2024-06-04T22:57:50,W 52 St & 5 Ave,Broadway & E 22 St,casual,590,40.758964,-73.978627,40.740045,-73.989342
20240601-05021,classic_bike,2024-06-01T12:20:00,2024-06-01T12:43:13,Broadway & E 22 St,Lafayette St & E 8 St,member,1393,40.740576,-73.989614,40.730346,-73.991947
20240606-05022,classic_bike,2024-06-06T11:43:00,2024-06-06T12:37:07,Metropolitan Ave & Meeker Ave,Broadway & E 22 St,casual,3247,40.714462,-73.95168,40.739898,-73.988997
20240602-05023,electric_bike,2024-06-02T05:18:00,2024-06-02T05:46:21,Lafayette St & E 8 St,Lafayette St & E 8 St,casual,1701,40.729713,-73.991519,40.730557,-73.991051
20240603-05024,classic_bike,2024-06-03T12:37:00,2024-06-03T13:18:54,Lafayette St & E 8 St,Bond St & Schermerhorn St,member,2514,40.730727,-73.991187,40.689102,-73.984863
20240622-05025,electric_bike,2024-06-22T09:51:00,2024-06-22T10:48:42,W 52 St & 5 Ave,Lafayette St & E 8 St,casual,3462,40.7591,-73.97914,40.730066,-73.990892
20240611-05026,classic_bike,2024-06-11T00:29:00,2024-06-11T00:32:37,Pershing Square N,Bond St & Schermerhorn St,casual,217,40.751844,-73.977325,40.687989,-73.984346
20240615-05027,electric_bike,2024-06-15T18:24:00,2024-06-15T18:58:25,Broadway & E 22 St,Metropolitan Ave & Meeker Ave,member,2065,40.740862,-73.98926,40.713451,-73.951469
20240626-05028,classic_bike,2024-06-26T16:13:00,2024-06-26T16:34:50,Lafayette St & E 8 St,Bond St & Schermerhorn St,member,1310,40.729692,-73.991076,40.68796,-73.984811
20240623-05029,electric_bike,2024-06-23T17:09:00,2024-06-23T18:03:53,Metropolitan Ave & Meeker Ave,Metropolitan Ave & Meeker Ave,member,3293,40.714221,-73.951762,40.714278,-73.952056
20240607-05030,classic_bike,2024-06-07T11:33:00,2024-06-07T11:51:55,Lafayette St & E 8 St,Bond St & Schermerhorn St,casual,1135,40.729803,-73.991716,40.688281,-73.984086
20240615-05031,classic_bike,2024-06-15T01:37:00,2024-06-15T01:49:30,Lafayette St & E 8 St,Bond St & Schermerhorn St,casual,750,40.730373,-73.991648,40.68851,-73.985205
20240614-05032,electric_bike,2024-06-14T09:25:00,2024-06-14T09:36:06,Bond St & Schermerhorn St,Metropolitan Ave & Meeker Ave,casual,666,40.688732,-73.985032,40.714675,-73.951681
20240613-05033,classic_bike,2024-06-13T21:52:00,2024-06-13T22:22:03,Lafayette St & E 8 St,Metropolitan Ave & Meeker Ave,member,1803,40.730385,-73.99163,40.714367,-73.95128
20240621-05034,classic_bike,2024-06-21T19:23:00,2024-06-21T20:09:10,Broadway & E 22 St,Lafayette St & E 8 St,casual,2770,40.740487,-73.989537,40.729542,-73.991399
20240602-05035,classic_bike,2024-06-02T18:23:00,2024-06-02T19:06:07,Lafayette St & E 8 St,Broadway & E 22 St,casual,2587,40.730093,-73.991346,40.739992,-73.989514
20240605-05036,classic_bike,2024-06-05T16:54:00,2024-06-05T17:37:30,Bond St & Schermerhorn St,W 52 St & 5 Ave,member,2610,40.688992,-73.984174,40.757811,-73.979076
20240606-05037,classic_bike,2024-06-06T19:05:00,2024-06-06T19:15:00,Metropolitan Ave & Meeker Ave,Bond St & Schermerhorn St,member,600,40.713616,-73.95168,40.687934,-73.985348
20240611-05038,classic_bike,2024-06-11T11:32:00,2024-06-11T11:51:48,Lafayette St & E 8 St,Metropolitan Ave & Meeker Ave,casual,1188,40.73022,-73.990746,40.714262,-73.951486
20240619-05039,classic_bike,2024-06-19T17:38:00,2024-06-19T18:07:00,Lafayette St & E 8 St,Bond St & Schermerhorn St,member,1740,40.729666,-73.991825,40.688142,-73.984638
20240616-05040,electric_bike,2024-06-16T12:31:00,2024-06-16T13:21:58,Lafayette St & E 8 St,Lafayette St & E 8 St,member,3058,40.730605,-73.991489,40.729761,-73.991905
20240618-05041,classic_bike,2024-06-18T20:41:00,2024-06-18T21:26:55,Lafayette St & E 8 St,Bond St & Schermerhorn St,casual,2755,40.730022,-73.991911,40.687777,-73.984914
20240624-05042,classic_bike,2024-06-24T15:29:00,2024-06-24T16:24:12,Lafayette St & E 8 St,Lafayette St & E 8 St,casual,3312,40.729926,-73.990688,40.729786,-73.991037
20240615-05043,electric_bike,2024-06-15T21:00:00,2024-06-15T21:02:28,Metropolitan Ave & Meeker Ave,Broadway & E 22 St,casual,148,40.713448,-73.952264,40.740913,-73.989904
20240602-05044,classic_bike,2024-06-02T15:35:00,2024-06-02T16:26:12,Lafayette St & E 8 St,Broadway & E 22 St,member,3072,40.730744,-73.990591,40.740712,-73.989292
20240626-05045,electric_bike,2024-06-26T19:35:00,2024-06-26T20:04:17,Lafayette St & E 8 St,Broadway & E 22 St,member,1757,40.730248,-73.991397,40.74078,-73.989851
20240612-05046,electric_bike,2024-06-12T17:16:00,2024-06-12T17:41:57,Metropolitan Ave & Meeker Ave,Broadway & E 22 St,casual,1557,40.713913,-73.951416,40.740948,-73.990103
20240620-05047,classic_bike,2024-06-20T13:25:00,2024-06-20T14:05:45,Lafayette St & E 8 St,Metropolitan Ave & Meeker Ave,casual,2445,40.729675,-73.991195,40.713774,-73.951154
20240603-05048,classic_bike,2024-06-03T02:18:00,2024-06-03T02:53:06,Metropolitan Ave & Meeker Ave,Broadway & E 22 St,casual,2106,40.713868,-73.952108,40.740743,-73.990047
20240619-05049,electric_bike,2024-06-19T17:53:00,2024-06-19T18:23:18,Broadway & E 22 St,Broadway & E 22 St,member,1818,40.739775,-73.989988,40.740977,-73.990191
20240606-05050,classic_bike,2024-06-06T04:30:00,2024-06-06T05:23:47,Lafayette St & E 8 St,Broadway & E 22 St,casual,3227,40.730268,-73.991041,40.740126,-73.988905
20240621-05051,classic_bike,2024-06-21T15:26:00,2024-06-21T16:25:40,Bond St & Schermerhorn St,Metropolitan Ave & Meeker Ave,casual,3580,40.688775,-73.984835,40.714327,-73.951334
20240619-05052,electric_bike,2024-06-19T06:13:00,2024-06-19T06:51:42,Bond St & Schermerhorn St,Pershing Square N,member,2322,40.688152,-73.98488,40.752238,-73.977287
20240615-05053,classic_bike,2024-06-15T19:10:00,2024-06-15T19:43:53,Broadway & E 22 St,W 52 St & 5 Ave,member,2033,40.740909,-73.989725,40.758751,-73.978206
20240621-05054,electric_bike,2024-06-21T11:02:00,2024-06-21T11:09:33,W 52 St & 5 Ave,Bond St & Schermerhorn St,casual,453,40.758973,-73.978867,40.688842,-73.984494
20240617-05055,classic_bike,2024-06-17T12:32:00,2024-06-17T13:00:12,Pershing Square N,Broadway & E 22 St,casual,1692,40.752254,-73.977888,40.740792,-73.989118
20240624-05056,electric_bike,2024-06-24T10:29:00,2024-06-24T10:48:38,Pershing Square N,Lafayette St & E 8 St,casual,1178,40.752022,-73.977801,40.729995,-73.990616
20240628-05057,classic_bike,2024-06-28T04:26:00,2024-06-28T04:44:23,W 52 St & 5 Ave,Pershing Square N,casual,1103,40.758708,-73.977985,40.751599,-73.977683
20240630-05058,electric_bike,2024-06-30T23:50:00,2024-07-01T00:17:07,Broadway & E 22 St,Broadway & E 22 St,member,1627,40.739841,-73.989378,40.740002,-73.98945
20240620-05059,classic_bike,2024-06-20T11:28:00,2024-06-20T12:20:42,W 52 St & 5 Ave,Metropolitan Ave & Meeker Ave,casual,3162,40.758453,-73.97823,40.714717,-73.951997
20240601-05060,classic_bike,2024-06-01T12:23:00,2024-06-01T12:26:59,Broadway & E 22 St,Bond St & Schermerhorn St,member,239,40.73989,-73.989557,40.688735,-73.985028
20240617-05061,electric_bike,2024-06-17T01:40:00,2024-06-17T02:32:39,Lafayette St & E 8 St,W 52 St & 5 Ave,member,3159,40.730119,-73.990904,40.758296,-73.977991
20240620-05062,classic_bike,2024-06-20T21:41:00,2024-06-20T22:11:47,Lafayette St & E 8 St,Pershing Square N,casual,1847,40.7302,-73.991066,40.751375,-73.978213
20240621-05063,classic_bike,2024-06-21T22:08:00,2024-06-21T22:48:41,W 52 St & 5 Ave,W 52 St & 5 Ave,casual,2441,40.758511,-73.978727,40.757855,-73.978953
20240605-05064,classic_bike,2024-06-05T08:14:00,2024-06-05T08:50:16,W 52 St & 5 Ave,Lafayette St & E 8 St,member,2176,40.758583,-73.978607,40.730764,-73.990891
20240618-05065,electric_bike,2024-06-18T20:12:00,2024-06-18T20:19:21,Lafayette St & E 8 St,Broadway & E 22 St,casual,441,40.730649,-73.991768,40.740926,-73.989568
20240602-05066,electric_bike,2024-06-02T02:17:00,2024-06-02T02:23:42,Pershing Square N,Pershing Square N,casual,402,40.751644,-73.977332,40.751418,-73.977858
20240609-05067,classic_bike,2024-06-09T06:47:00,2024-06-09T07:29:56,Metropolitan Ave & Meeker Ave,Pershing Square N,member,2576,40.714518,-73.952098,40.752159,-73.977432
20240620-05068,classic_bike,2024-06-20T05:13:00,2024-06-20T06:00:17,W 52 St & 5 Ave,Metropolitan Ave & Meeker Ave,casual,2837,40.759062,-73.979094,40.714179,-73.95138
20240623-05069,electric_bike,2024-06-23T17:04:00,2024-06-23T17:20:10,Lafayette St & E 8 St,Metropolitan Ave & Meeker Ave,casual,970,40.730752,-73.991349,40.714144,-73.951843
20240624-05070,electric_bike,2024-06-24T15:58:00,2024-06-24T16:37:57,Bond St & Schermerhorn St,Lafayette St & E 8 St,casual,2397,40.687964,-73.985046,40.730599,-73.991527
20240624-05071,classic_bike,2024-06-24T16:41:00,2024-06-24T17:33:36,Metropolitan Ave & Meeker Ave,W 52 St & 5 Ave,casual,3156,40.714193,-73.950925,40.758685,-73.978581
20240626-05072,classic_bike,2024-06-26T11:13:00,2024-06-26T11:45:36,Bond St & Schermerhorn St,Bond St & Schermerhorn St,member,1956,40.688692,-73.984229,40.688408,-73.985409
20240609-05073,electric_bike,2024-06-09T08:50:00,2024-06-09T08:54:50,W 52 St & 5 Ave,W 52 St & 5 Ave,member,290,40.758722,-73.979195,40.758905,-73.978164
20240629-05074,electric_bike,2024-06-29T12:57:00,2024-06-29T13:41:17,Bond St & Schermerhorn St,Broadway & E 22 St,member,2657,40.688551,-73.984934,40.740404,-73.989904
20240619-05075,classic_bike,2024-06-19T15:51:00,2024-06-19T16:22:04,Bond St & Schermerhorn St,Lafayette St & E 8 St,casual,1864,40.688071,-73.985452,40.730641,-73.990686
20240622-05076,classic_bike,2024-06-22T13:24:00,2024-06-22T13:28:01,Pershing Square N,Pershing Square N,casual,241,40.751711,-73.977667,40.752172,-73.977431
20240617-05077,classic_bike,2024-06-17T13:53:00,2024-06-17T14:49:28,Broadway & E 22 St,Lafayette St & E 8 St,casual,3388,40.740287,-73.989938,40.730017,-73.991824
20240614-05078,classic_bike,2024-06-14T03:07:00,2024-06-14T03:43:22,Pershing Square N,Broadway & E 22 St,casual,2182,40.751953,-73.977417,40.739955,-73.988939
20240609-05079,electric_bike,2024-06-09T12:59:00,2024-06-09T13:32:52,Lafayette St & E 8 St,Broadway & E 22 St,member,2032,40.73026,-73.991006,40.740635,-73.989108
20240604-05080,classic_bike,2024-06-04T05:29:00,2024-06-04T05:45:11,Bond St & Schermerhorn St,Broadway & E 22 St,member,971,40.688615,-73.985093,40.740998,-73.989897
20240604-05081,classic_bike,2024-06-04T08:35:00,2024-06-04T08:37:34,Lafayette St & E 8 St,Bond St & Schermerhorn St,member,154,40.730364,-73.990975,40.688042,-73.984465
20240630-05082,classic_bike,2024-06-30T00:47:00,2024-06-30T01:36:47,Pershing Square N,Lafayette St & E 8 St,casual,2987,40.75149,-73.97823,40.730382,-73.991442
20240627-05083,classic_bike,2024-06-27T18:59:00,2024-06-27T19:24:40,Metropolitan Ave & Meeker Ave,Pershing Square N,casual,1540,40.714553,-73.95199,40.751744,-73.977689
20240616-05084,classic_bike,2024-06-16T19:11:00,2024-06-16T19:53:04,Metropolitan Ave & Meeker Ave,W 52 St & 5 Ave,member,2524,40.713783,-73.951486,40.758022,-73.978472
20240626-05085,electric_bike,2024-06-26T22:03:00,2024-06-26T22:22:16,W 52 St & 5 Ave,Pershing Square N,casual,1156,40.758164,-73.979258,40.752508,-73.978288
20240605-05086,classic_bike,2024-06-05T08:12:00,2024-06-05T08:51:49,Metropolitan Ave & Meeker Ave,Bond St & Schermerhorn St,casual,2389,40.714723,-73.95129,40.688518,-73.985033
20240610-05087,electric_bike,2024-06-10T21:09:00,2024-06-10T21:20:01,Pershing Square N,Pershing Square N,casual,661,40.751501,-73.977687,40.751372,-73.978158
20240630-05088,electric_bike,2024-06-30T14:26:00,2024-06-30T15:25:59,Metropolitan Ave & Meeker Ave,Broadway & E 22 St,casual,3599,40.713553,-73.95118,40.740472,-73.990167
20240626-05089,electric_bike,2024-06-26T07:46:00,2024-06-26T08:05:39,Broadway & E 22 St,W 52 St & 5 Ave,member,1179,40.739915,-73.98911,40.758341,-73.978571
20240605-05090,classic_bike,2024-06-05T10:27:00,2024-06-05T10:56:40,Pershing Square N,W 52 St & 5 Ave,casual,1780,40.751419,-73.977126,40.758815,-73.978352
20240615-05091,classic_bike,2024-06-15T22:28:00,2024-06-15T22:33:51,Lafayette St & E 8 St,Lafayette St & E 8 St,casual,351,40.72998,-73.991147,40.729542,-73.990862
20240607-05092,classic_bike,2024-06-07T18:56:00,2024-06-07T19:20:23,Lafayette St & E 8 St,Metropolitan Ave & Meeker Ave,member,1463,40.730243,-73.990725,40.713917,-73.951183
20240630-05093,classic_bike,2024-06-30T19:31:00,2024-06-30T20:21:38,W 52 St & 5 Ave,Pershing Square N,casual,3038,40.759057,-73.978745,40.752448,-73.978113
20240609-05094,electric_bike,2024-06-09T14:34:00,2024-06-09T14:54:23,Pershing Square N,Lafayette St & E 8 St,member,1223,40.751762,-73.97734,40.730377,-73.991769
20240625-05095,electric_bike,2024-06-25T14:23:00,2024-06-25T14:37:22,Pershing Square N,Metropolitan Ave & Meeker Ave,casual,862,40.751371,-73.977759,40.713814,-73.952056
20240609-05096,electric_bike,2024-06-09T18:03:00,2024-06-09T18:37:06,Pershing Square N,Broadway & E 22 St,member,2046,40.751546,-73.97748,40.739757,-73.989891
20240606-05097,classic_bike,2024-06-06T22:31:00,2024-06-06T22:43:35,Pershing Square N,Broadway & E 22 St,member,755,40.752292,-73.978346,40.739987,-73.989957
20240625-05098,electric_bike,2024-06-25T01:49:00,2024-06-25T02:06:10,W 52 St & 5 Ave,W 52 St & 5 Ave,member,1030,40.758033,-73.978837,40.758478,-73.979025
20240611-05099,electric_bike,2024-06-11T13:28:00,2024-06-11T14:24:58,W 52 St & 5 Ave,Broadway & E 22 St,casual,3418,40.758466,-73.978154,40.740289,-73.989584
20240630-05100,classic_bike,2024-06-30T16:52:00,2024-06-30T17:31:19,Broadway & E 22 St,Metropolitan Ave & Meeker Ave,casual,2359,40.740654,-73.989213,40.713905,-73.951633
20240607-05101,classic_bike,2024-06-07T18:40:00,2024-06-07T19:32:08,Metropolitan Ave & Meeker Ave,Broadway & E 22 St,casual,3128,40.714685,-73.950963,40.740192,-73.98994
20240615-05102,classic_bike,2024-06-15T17:00:00,2024-06-15T17:29:16,Pershing Square N,Pershing Square N,casual,1756,40.751583,-73.977584,40.751208,-73.977894
20240616-05103,electric_bike,2024-06-16T08:15:00,2024-06-16T09:10:58,Metropolitan Ave & Meeker Ave,Metropolitan Ave & Meeker Ave,member,3358,40.714355,-73.951499,40.714244,-73.952005
20240603-05104,electric_bike,2024-06-03T16:13:00,2024-06-03T16:45:54,Metropolitan Ave & Meeker Ave,Metropolitan Ave & Meeker Ave,member,1974,40.714711,-73.952252,40.713723,-73.952135
20240610-05105,classic_bike,2024-06-10T21:47:00,2024-06-10T22:07:55,Broadway & E 22 St,Metropolitan Ave & Meeker Ave,member,1255,40.740365,-73.989811,40.713701,-73.951035
20240626-05106,classic_bike,2024-06-26T09:00:00,2024-06-26T09:38:53,Pershing Square N,Pershing Square N,casual,2333,40.75127,-73.977944,40.751631,-73.977275
20240630-05107,electric_bike,2024-06-30T05:29:00,2024-06-30T05:42:13,Lafayette St & E 8 St,Metropolitan Ave & Meeker Ave,member,793,40.73074,-73.991923,40.713748,-73.952094
20240625-05108,electric_bike,2024-06-25T17:07:00,2024-06-25T17:12:18,W 52 St & 5 Ave,Broadway & E 22 St,member,318,40.758609,-73.978791,40.741016,-73.989996
20240622-05109,electric_bike,2024-06-22T20:24:00,2024-06-22T20:49:35,Metropolitan Ave & Meeker Ave,Pershing Square N,member,1535,40.714543,-73.951118,40.751745,-73.977098
20240618-05110,electric_bike,2024-06-18T22:17:00,2024-06-18T22:40:50,Broadway & E 22 St,Metropolitan Ave & Meeker Ave,member,1430,40.740762,-73.989455,40.714504,-73.951541
20240611-05111,electric_bike,2024-06-11T23:49:00,2024-06-12T00:05:53,Broadway & E 22 St,W 52 St & 5 Ave,member,1013,40.740748,-73.989157,40.7579,-73.979227
20240601-05112,electric_bike,2024-06-01T20:42:00,2024-06-01T20:56:50,Lafayette St & E 8 St,Bond St & Schermerhorn St,casual,890,40.730121,-73.990961,40.68861,-73.984475
20240606-05113,classic_bike,2024-06-06T04:28:00,2024-06-06T05:11:49,Pershing Square N,Bond St & Schermerhorn St,casual,2629,40.751791,-73.977736,40.688598,-73.984889
20240601-05114,electric_bike,2024-06-01T11:47:00,2024-06-01T11:51:16,Bond St & Schermerhorn St,Bond St & Schermerhorn St,casual,256,40.688651,-73.984659,40.687936,-73.984182
